5.853665840115427343e+00,1.345584213648179139e-20,6.501370460100367003e-20,5.505314000768395534e-20,5.289741514808883875e-20,1.249459066126704581e-20,6.134549020882387826e-20,4.392349492580351472e-20,4.306636283477050318e-20
5.851687581974125862e+00,1.346422217652291795e-20,6.505350603313195380e-20,5.509318297522362234e-20,5.293512893258714813e-20,1.250208883419026397e-20,6.138197060902719022e-20,4.395202961875644991e-20,4.309406623601029964e-20
5.849709323832821717e+00,1.347261004739216806e-20,6.509334402613501460e-20,5.513326964659063589e-20,5.297288306412897003e-20,1.250959375877006961e-20,6.141848355966876049e-20,4.398059212688013777e-20,4.312179637709103889e-20
5.847731065691519348e+00,1.348100575884939182e-20,6.513321862480543291e-20,5.517340008540729727e-20,5.301067760028702504e-20,1.251710544311484295e-20,6.145502909948519117e-20,4.400918248633803572e-20,4.314955329243684091e-20
5.845752807550216090e+00,1.348940932066965269e-20,6.517312987400440048e-20,5.521357435541170429e-20,5.304851259873676406e-20,1.252462389534514423e-20,6.149160726727079007e-20,4.403780073335240219e-20,4.317733701652723830e-20
5.843774549408913721e+00,1.349782074264325004e-20,6.521307781866185274e-20,5.525379252045802813e-20,5.308638811725659700e-20,1.253214912359372873e-20,6.152821810187755862e-20,4.406644690420438697e-20,4.320514758389729662e-20
5.841796291267610464e+00,1.350624003457574772e-20,6.525306250377662523e-20,5.529405464451675413e-20,5.312430421372807935e-20,1.253968113600557084e-20,6.156486164221536042e-20,4.409512103523416958e-20,4.323298502913769870e-20
5.839818033126307206e+00,1.351466720628800719e-20,6.529308397441650181e-20,5.533436079167495859e-20,5.316226094613618301e-20,1.254721994073789118e-20,6.160153792725201750e-20,4.412382316284106763e-20,4.326084938689487099e-20
5.837839774985004837e+00,1.352310226761621612e-20,6.533314227571841925e-20,5.537471102613654955e-20,5.320025837256946485e-20,1.255476554596016859e-20,6.163824699601340668e-20,4.415255332348364516e-20,4.328874069187107387e-20
5.835861516843700691e+00,1.353154522841191241e-20,6.537323745288857557e-20,5.541510541222251956e-20,5.323829655122032544e-20,1.256231795985417327e-20,6.167498888758353172e-20,4.418131155367983299e-20,4.331665897882452800e-20
5.833883258702398322e+00,1.353999609854201283e-20,6.541336955120253839e-20,5.545554401437118638e-20,5.327637554038523180e-20,1.256987719061397731e-20,6.171176364110469188e-20,4.421009789000704309e-20,4.334460428256951065e-20
5.831905000561095065e+00,1.354845488788885063e-20,6.545353861600536528e-20,5.549602689713849399e-20,5.331449539846492197e-20,1.257744324644599075e-20,6.174857129577754211e-20,4.423891236910230098e-20,4.337257663797646404e-20
5.829926742419792696e+00,1.355692160635019205e-20,6.549374469271176027e-20,5.553655412519824121e-20,5.335265618396462775e-20,1.258501613556896917e-20,6.178541189086120135e-20,4.426775502766232396e-20,4.340057607997210963e-20
5.827948484278489438e+00,1.356539626383927699e-20,6.553398782680621825e-20,5.557712576334233452e-20,5.339085795549431542e-20,1.259259586621404978e-20,6.182228546567337294e-20,4.429662590244368966e-20,4.342860264353955654e-20
5.825970226137187069e+00,1.357387887028484005e-20,6.557426806384307317e-20,5.561774187648105289e-20,5.342910077176891443e-20,1.260018244662476041e-20,6.185919205959041682e-20,4.432552503026289619e-20,4.345665636371840983e-20
5.823991967995883812e+00,1.358236943563113764e-20,6.561458544944673873e-20,5.565840252964332458e-20,5.346738469160852204e-20,1.260777588505705568e-20,6.189613171204750600e-20,4.435445244799653670e-20,4.348473727560487280e-20
5.822013709854580554e+00,1.359086796983799006e-20,6.565494002931172047e-20,5.569910778797696793e-20,5.350570977393863805e-20,1.261537618977932600e-20,6.193310446253869883e-20,4.438340819258137158e-20,4.351284541435187344e-20
5.820035451713278185e+00,1.359937448288079360e-20,6.569533184920284443e-20,5.573985771674895617e-20,5.354407607779040554e-20,1.262298336907243064e-20,6.197011035061702318e-20,4.441239230101447294e-20,4.354098081516916068e-20
5.818057193571974928e+00,1.360788898475056865e-20,6.573576095495532940e-20,5.578065238134567016e-20,5.358248366230080947e-20,1.263059743122971435e-20,6.200714941589463303e-20,4.444140481035332689e-20,4.356914351332341273e-20
5.816078935430671670e+00,1.361641148545396871e-20,6.577622739247494337e-20,5.582149184727318732e-20,5.362093258671292948e-20,1.263821838455703439e-20,6.204422169804289261e-20,4.447044575771596599e-20,4.359733354413835746e-20
5.814100677289368413e+00,1.362494199501332558e-20,6.581673120773812394e-20,5.586237618015752237e-20,5.365942291037616856e-20,1.264584623737277860e-20,6.208132723679247279e-20,4.449951518028107149e-20,4.362555094299487471e-20
5.812122419148066044e+00,1.363348052346666738e-20,6.585727244679208664e-20,5.590330544574489210e-20,5.369795469274646372e-20,1.265348099800788797e-20,6.211846607193344734e-20,4.452861311528810584e-20,4.365379574533112870e-20
5.810144161006762786e+00,1.364202708086776671e-20,6.589785115575501751e-20,5.594427970990200433e-20,5.373652799338652074e-20,1.266112267480588373e-20,6.215563824331543736e-20,4.455773960003744499e-20,4.368206798664264025e-20
5.808165902865460417e+00,1.365058167728614064e-20,6.593846738081612125e-20,5.598529903861628654e-20,5.377514287196606087e-20,1.266877127612289142e-20,6.219284379084769557e-20,4.458689467189045070e-20,4.371036770248242521e-20
5.806187644724157160e+00,1.365914432280710790e-20,6.597912116823582587e-20,5.602636349799616279e-20,5.381379938826204355e-20,1.267642681032765292e-20,6.223008275449921462e-20,4.461607836826963903e-20,4.373869492846111482e-20
5.804209386582854791e+00,1.366771502753180392e-20,6.601981256434589101e-20,5.606747315427134257e-20,5.385249760215887105e-20,1.268408928580156257e-20,6.226735517429883544e-20,4.464529072665878261e-20,4.376704970024704000e-20
5.802231128441550645e+00,1.367629380157721694e-20,6.606054161554949218e-20,5.610862807379304949e-20,5.389123757364866531e-20,1.269175871093868222e-20,6.230466109033533149e-20,4.467453178460302507e-20,4.379543205356635768e-20
5.800252870300248276e+00,1.368488065507621509e-20,6.610130836832144951e-20,5.614982832303433429e-20,5.393001936283146653e-20,1.269943509414576528e-20,6.234200054275757728e-20,4.470380157970900136e-20,4.382384202420317124e-20
5.798274612158945018e+00,1.369347559817757348e-20,6.614211286920826381e-20,5.619107396859030352e-20,5.396884302991549201e-20,1.270711844384228233e-20,6.237937357177459653e-20,4.473310014964498220e-20,4.385227964799963278e-20
5.796296354017642649e+00,1.370207864104601031e-20,6.618295516482830921e-20,5.623236507717840842e-20,5.400770863521734075e-20,1.271480876846044217e-20,6.241678021765569455e-20,4.476242753214095835e-20,4.388074496085605748e-20
5.794318095876339392e+00,1.371068979386221094e-20,6.622383530187194147e-20,5.627370171563870974e-20,5.404661623916225225e-20,1.272250607644521288e-20,6.245422052073057864e-20,4.479178376498879107e-20,4.390923799873103796e-20
5.792339837735036134e+00,1.371930906682286702e-20,6.626475332710164241e-20,5.631508395093414258e-20,5.408556590228432319e-20,1.273021037625435192e-20,6.249169452138943030e-20,4.482116888604231443e-20,4.393775879764155863e-20
5.790361579593733765e+00,1.372793647014069453e-20,6.630570928735216438e-20,5.635651185015082932e-20,5.412455768522676620e-20,1.273792167635842118e-20,6.252920226008304965e-20,4.485058293321748580e-20,4.396630739366310401e-20
5.788383321452430508e+00,1.373657201404447292e-20,6.634670322953061451e-20,5.639798548049826019e-20,5.416359164874212056e-20,1.274563998524081556e-20,6.256674377732296384e-20,4.488002594449247005e-20,4.399488382292979720e-20
5.786405063311128139e+00,1.374521570877907218e-20,6.638773520061665935e-20,5.643950490930966643e-20,5.420266785369250491e-20,1.275336531139778405e-20,6.260431911368148714e-20,4.490949795790778407e-20,4.402348812163446602e-20
5.784426805169824881e+00,1.375386756460548593e-20,6.642880524766258504e-20,5.648107020404223692e-20,5.424178636104983398e-20,1.276109766333845676e-20,6.264192830979191358e-20,4.493899901156642910e-20,4.405212032602881157e-20
5.782448547028522512e+00,1.376252759180085253e-20,6.646991341779352600e-20,5.652268143227739509e-20,5.428094723189611344e-20,1.276883704958485856e-20,6.267957140634854105e-20,4.496852914363398711e-20,4.408078047242348046e-20
5.780470288887218366e+00,1.377119580065850315e-20,6.651105975820748906e-20,5.656433866172108777e-20,5.432015052742357238e-20,1.277658347867194809e-20,6.271724844410686384e-20,4.499808839233877118e-20,4.410946859718820318e-20
5.778492030745915997e+00,1.377987220148797090e-20,6.655224431617557006e-20,5.660604196020406203e-20,5.435939630893504240e-20,1.278433695914762538e-20,6.275495946388359674e-20,4.502767679597192185e-20,4.413818473675191456e-20
5.776513772604612740e+00,1.378855680461504492e-20,6.659346713904207428e-20,5.664779139568213004e-20,5.439868463784404794e-20,1.279209749957276639e-20,6.279270450655684357e-20,4.505729439288755759e-20,4.416692892760283794e-20
5.774535514463309482e+00,1.379724962038177639e-20,6.663472827422463675e-20,5.668958703623644588e-20,5.443801557567517940e-20,1.279986510852124259e-20,6.283048361306621752e-20,4.508694122150288911e-20,4.419570120628864171e-20
5.772557256322007113e+00,1.380595065914653279e-20,6.667602776921434269e-20,5.673142895007380651e-20,5.447738918406423761e-20,1.280763979457994355e-20,6.286829682441290135e-20,4.511661732029833372e-20,4.422450160941651753e-20
5.770578998180703856e+00,1.381465993128400681e-20,6.671736567157592004e-20,5.677331720552688041e-20,5.451680552475852271e-20,1.281542156634880248e-20,6.290614418165979188e-20,4.514632272781764778e-20,4.425333017365333080e-20
5.768600740039401487e+00,1.382337744718526457e-20,6.675874202894782375e-20,5.681525187105455673e-20,5.455626465961707487e-20,1.282321043244082185e-20,6.294402572593160822e-20,4.517605748266806509e-20,4.428218693572571091e-20
5.766622481898098229e+00,1.383210321725777272e-20,6.680015688904240431e-20,5.685723301524216191e-20,5.459576665061090303e-20,1.283100640148209142e-20,6.298194149841500021e-20,4.520582162352039919e-20,4.431107193242017769e-20
5.764644223756795860e+00,1.384083725192541942e-20,6.684161029964599196e-20,5.689926070680176061e-20,5.463531155982322561e-20,1.283880948211181683e-20,6.301989154035866873e-20,4.523561518910918184e-20,4.433998520058327376e-20
5.762665965615492603e+00,1.384957956162855656e-20,6.688310230861914955e-20,5.694133501457245664e-20,5.467489944944973535e-20,1.284661968298234518e-20,6.305787589307343794e-20,4.526543821823278936e-20,4.436892677712164880e-20
5.760687707474189345e+00,1.385833015682402979e-20,6.692463296389666041e-20,5.698345600752065780e-20,5.471453038179882799e-20,1.285443701275918158e-20,6.309589459793243582e-20,4.529529074975356904e-20,4.439789669900221004e-20
5.758709449332886088e+00,1.386708904798520565e-20,6.696620231348779323e-20,5.702562375474032862e-20,5.475420441929184304e-20,1.286226148012102228e-20,6.313394769637116643e-20,4.532517282259795951e-20,4.442689500325221854e-20
5.756731191191583719e+00,1.387585624560199861e-20,6.700781040547637428e-20,5.706783832545335149e-20,5.479392162446330449e-20,1.287009309375976967e-20,6.317203522988760617e-20,4.535508447575662314e-20,4.445592172695942158e-20
5.754752933050280461e+00,1.388463176018091926e-20,6.704945728802093181e-20,5.711009978900973130e-20,5.483368205996122176e-20,1.287793186238056540e-20,6.321015724004234823e-20,4.538502574828457243e-20,4.448497690727216103e-20
5.752774674908977204e+00,1.389341560224508931e-20,6.709114300935487664e-20,5.715240821488792043e-20,5.487348578854724618e-20,1.288577779470180695e-20,6.324831376845871094e-20,4.541499667930128438e-20,4.451406058139949970e-20
5.750796416767674835e+00,1.390220778233427776e-20,6.713286761778657439e-20,5.719476367269510762e-20,5.491333287309699597e-20,1.289363089945517921e-20,6.328650485682284610e-20,4.544499730799086899e-20,4.454317278661132972e-20
5.748818158626371577e+00,1.391100831100493694e-20,6.717463116169955008e-20,5.723716623216748283e-20,5.495322337660027293e-20,1.290149118538566951e-20,6.332473054688383526e-20,4.547502767360214149e-20,4.457231356023851092e-20
5.746839900485068320e+00,1.391981719883022365e-20,6.721643368955258445e-20,5.727961596317052609e-20,5.499315736216131521e-20,1.290935866125159926e-20,6.336299088045383418e-20,4.550508781544878482e-20,4.460148293967296715e-20
5.744861642343765951e+00,1.392863445640005026e-20,6.725827524987988247e-20,5.732211293569933252e-20,5.503313489299901398e-20,1.291723333582464950e-20,6.340128589940819320e-20,4.553517777290948209e-20,4.463068096236783073e-20
5.742883384202463581e+00,1.393746009432109376e-20,6.730015589129120576e-20,5.736465721987885307e-20,5.507315603244723841e-20,1.292511521788987743e-20,6.343961564568551741e-20,4.556529758542803086e-20,4.465990766583753872e-20
5.740905126061160324e+00,1.394629412321684090e-20,6.734207566247198089e-20,5.740724888596418339e-20,5.511322084395502831e-20,1.293300431624574656e-20,6.347798016128783519e-20,4.559544729251346959e-20,4.468916308765797138e-20
5.738926867919857067e+00,1.395513655372762128e-20,6.738403461218351608e-20,5.744988800434091294e-20,5.515332939108685889e-20,1.294090063970415224e-20,6.351637948828068247e-20,4.562562693374022205e-20,4.471844726546656048e-20
5.736948609778553809e+00,1.396398739651063446e-20,6.742603278926304935e-20,5.749257464552535367e-20,5.519348173752286951e-20,1.294880419709044425e-20,6.355481366879325917e-20,4.565583654874821170e-20,4.474776023696242774e-20
5.734970351637251440e+00,1.397284666223998003e-20,6.746807024262398924e-20,5.753530888016485299e-20,5.523367794705920068e-20,1.295671499724344787e-20,6.359328274501848945e-20,4.568607617724300611e-20,4.477710203990647509e-20
5.732992093495947294e+00,1.398171436160669372e-20,6.751014702125597499e-20,5.757809077903811875e-20,5.527391808360813853e-20,1.296463304901549695e-20,6.363178675921316610e-20,4.571634585899593733e-20,4.480647271212154718e-20
5.731013835354644925e+00,1.399059050531878351e-20,6.755226317422504511e-20,5.762092041305542392e-20,5.531420221119842777e-20,1.297255836127245050e-20,6.367032575369807095e-20,4.574664563384424033e-20,4.483587229149251567e-20
5.729035577213342556e+00,1.399947510410125073e-20,6.759441875067380582e-20,5.766379785325900375e-20,5.535453039397552446e-20,1.298049094289372277e-20,6.370889977085809521e-20,4.577697554169117939e-20,4.486530081596642361e-20
5.727057319072039299e+00,1.400836816869613514e-20,6.763661379982155149e-20,5.770672317082328454e-20,5.539490269620184880e-20,1.298843080277230581e-20,6.374750885314232375e-20,4.580733562250618049e-20,4.489475832355260587e-20
5.725079060930736041e+00,1.401726970986253905e-20,6.767884837096440905e-20,5.774969643705520858e-20,5.543531918225702586e-20,1.299637794981479506e-20,6.378615304306419156e-20,4.583772591632495173e-20,4.492424485232280346e-20
5.723100802789432784e+00,1.402617973837665741e-20,6.772112251347547041e-20,5.779271772339451105e-20,5.547577991663816243e-20,1.300433239294141340e-20,6.382483238320158008e-20,4.586814646324963971e-20,4.495376044041128993e-20
5.721122544648131303e+00,1.403509826503182593e-20,6.776343627680498503e-20,5.783578710141403295e-20,5.551628496396009981e-20,1.301229414108603828e-20,6.386354691619691348e-20,4.589859730344893799e-20,4.498330512601499774e-20
5.719144286506827157e+00,1.404402530063853314e-20,6.780578971048044424e-20,5.787890464282001000e-20,5.555683438895563047e-20,1.302026320319622424e-20,6.390229668475733918e-20,4.592907847715824348e-20,4.501287894739363869e-20
5.717166028365524788e+00,1.405296085602446852e-20,6.784818286410674966e-20,5.792207041945237358e-20,5.559742825647584715e-20,1.302823958823323003e-20,6.394108173165478810e-20,4.595959002467976480e-20,4.504248194286983022e-20
5.715187770224221531e+00,1.406190494203454962e-20,6.789061578736638183e-20,5.796528450328505165e-20,5.563806663149029927e-20,1.303622330517204417e-20,6.397990209972609499e-20,4.599013198638266674e-20,4.507211415082921585e-20
5.713209512082918273e+00,1.407085756953094909e-20,6.793308853001950844e-20,5.800854696642624558e-20,5.567874957908734210e-20,1.304421436300140601e-20,6.401875783187315492e-20,4.602070440270320866e-20,4.510177560972059156e-20
5.711231253941615016e+00,1.407981874939314288e-20,6.797560114190415294e-20,5.805185788111879129e-20,5.571947716447431725e-20,1.305221277072383585e-20,6.405764897106301959e-20,4.605130731414486491e-20,4.513146635805603815e-20
5.709252995800312647e+00,1.408878849251793127e-20,6.801815367293632688e-20,5.809521731974038794e-20,5.576024945297788972e-20,1.306021853735565896e-20,6.409657556032799358e-20,4.608194076127848725e-20,4.516118643441102964e-20
5.707274737659009389e+00,1.409776680981946898e-20,6.806074617311021049e-20,5.813862535480394703e-20,5.580106651004426458e-20,1.306823167192702974e-20,6.413553764276581497e-20,4.611260478474238918e-20,4.519093587742457765e-20
5.705296479517706132e+00,1.410675371222931029e-20,6.810337869249823697e-20,5.818208205895786921e-20,5.584192840123942772e-20,1.307625218348196022e-20,6.417453526153970346e-20,4.614329942524253249e-20,4.522071472579933379e-20
5.703318221376403763e+00,1.411574921069643616e-20,6.814605128125129705e-20,5.822558750498640540e-20,5.588283519224948285e-20,1.308428008107833967e-20,6.421356845987850479e-20,4.617402472355264161e-20,4.525052301830173403e-20
5.701339963235100505e+00,1.412475331618728728e-20,6.818876398959888352e-20,5.826914176580984944e-20,5.592378694888085618e-20,1.309231537378796619e-20,6.425263728107685930e-20,4.620478072051432396e-20,4.528036079376213716e-20
5.699361705093798136e+00,1.413376603968579724e-20,6.823151686784917540e-20,5.831274491448497135e-20,5.596478373706056117e-20,1.310035807069657076e-20,6.429174176849523801e-20,4.623556745703722649e-20,4.531022809107490304e-20
5.697383446952494879e+00,1.414278739219342254e-20,6.827430996638926672e-20,5.835639702420523402e-20,5.600582562283651157e-20,1.310840818090383986e-20,6.433088196556013525e-20,4.626638497409918007e-20,4.534012494919857917e-20
5.695405188811192509e+00,1.415181738472919080e-20,6.831714333568526279e-20,5.840009816830114232e-20,5.604691267237773804e-20,1.311646571352344551e-20,6.437005791576414083e-20,4.629723331274628977e-20,4.537005140715597891e-20
5.693426930669889252e+00,1.416085602832971881e-20,6.836001702628246072e-20,5.844384842024051991e-20,5.608804495197467703e-20,1.312453067768306787e-20,6.440926966266608452e-20,4.632811251409312751e-20,4.540000750403434400e-20
5.691448672528585995e+00,1.416990333404924259e-20,6.840293108880548189e-20,5.848764785362885833e-20,5.612922252803941156e-20,1.313260308252442230e-20,6.444851724989116846e-20,4.635902261932284032e-20,4.542999327898543483e-20
5.689470414387282737e+00,1.417895931295967459e-20,6.844588557395840431e-20,5.853149654220960588e-20,5.617044546710600822e-20,1.314068293720328797e-20,6.448780072113103938e-20,4.638996366968728880e-20,4.546000877122571101e-20
5.687492156245980368e+00,1.418802397615061574e-20,6.848888053252495525e-20,5.857539455986446858e-20,5.621171383583070982e-20,1.314877025088952744e-20,6.452712012014396912e-20,4.642093570650717955e-20,4.549005402003639755e-20
5.685513898104677111e+00,1.419709733472939753e-20,6.853191601536863156e-20,5.861934198061372310e-20,5.625302770099222418e-20,1.315686503276711667e-20,6.456647549075493894e-20,4.645193877117222161e-20,4.552012906476367146e-20
5.683535639963373853e+00,1.420617939982111218e-20,6.857499207343283214e-20,5.866333887861655378e-20,5.629438712949203721e-20,1.316496729203417372e-20,6.460586687685578395e-20,4.648297290514125287e-20,4.555023394481874598e-20
5.681557381822071484e+00,1.421527018256865467e-20,6.861810875774108660e-20,5.870738532817132955e-20,5.633579218835462948e-20,1.317307703790298122e-20,6.464529432240528938e-20,4.651403814994237248e-20,4.558036869967802109e-20
